Marker,Clotrimazole,Chloroquine,Decamethonium bromide,diphenyleneiodonium,Propafenone hydrochloride,NCGC00016373-13,Cyclizine hydrochloride,Methylbenzethonium chloride,Astemizole,Atovaquone,Cycloheximide,Tetrandrine,SULOCTIDIL,Clobetasone butyrate,Rifampin,Daunomycin HCL,Doxorubicin,Paclitaxel,Methotrexate,Omacetaxine mepesuccinate,Isradipine,NCGC00052276-02,NCGC00090168-01,NCGC00090208-01,Methylrosaniline chloride,NCGC00091231-02,Malachite Green Oxalate,Idarubicin hydrochloride,ECONAZOLE NITRATE,Salinomycin,Tilorone,NCGC00098192-01,NCGC00100513-01,NCGC00100738-01,NCGC00108995-02,NCGC00114972-02,NCGC00115685-01,Hydroxychloroquine sulfate,Tolterodine Tartrate,Zaldaride maleate,ZM-447439,Auranofin,Haloxon,CEPHARANTHINE,Artemisinin,MG-132,Mefloquine,PQ401,NCGC00162398-11,Staurosporine,Go-6976,Sodium Monensin,Echinomycin,Vincristine sulfate,Azoxystrobin,Trifloxystrobin,Dipyrithione,Duloxetine hydrochloride,Artemether,Sunitinib malate,Penfluridol,Tetradonium bromide,Aloxistatin,Aclarubicin hydrochloride,Lumefantrine,Lapatinib,Temsirolimus,Vorinostat (SAHA),Tetrahydroberberine,Pentamidine isethionate,Halofantrine,Puromycin (hydrochloride),HYDROQUININE HYDROBROMIDE HYDRATE,DECOQUINATE,Plicamycin,NCGC00181375-01,Dicyclopentamethylenethiuram disulfide,Difeterol,Pamicogrel,Proglumetacin,Zinc pyrithione,Nilotinib,Elesclomol (STA-4783),Afatinib,NCGC00185323-05,UNC-0638,Raltitrexed,TAE-684,PIK-90,GW-2580,17-DMAG (Alvespimycin) HCl,Bortezomib,TG-101348,Lestaurtinib,Pyronaridine Tetraphosphate,NVP-AUY922,SSR-504734,NCGC00249372-02,Carfilzomib,Cinnamedrine,Nitromersol,AZ-23,KRP-203,Crizotinib,GSK-2126458,Watanidipine,Buparvaquone,Artemotil,Ethylhexadecyldimethylammonium bromide,Cinchonidine,TG-101209,Volasertib,Panobinostat,Ponatinib,Nintedanib,CUDC-101,Trametinib,MK-1775,Cipargamin,Actinomycin D,Nemorubicin,Piperaquine,Verapamil,Marizomib / Salinosporamide A,Dacinostat,VE-821,LY2874455,Birinapant,ZSTK-474,Abexinostat,Quisinostat,AT9283,Epothilone A,Hesperadin,Artenimol,CHIR-124,INK-128,PF-04691502,Milciclib,NVP-BGT226,CUDC-907,Dabrafenib,Alpelisib,CP-673451,GNF-2,Batimastat,CGP-60474,XL-647,R306465,GZD-824,NCGC00356154-01,Artemisone,Artefenomel,Encorafenib,Flumatinib mesylate,Cebranopadol,XL-228,PD 180970,NCGC00380396-02,Fidaxomicin,Berzosertib,OTS-167,Defactinib,REP 8839,PF-04979064,BI 2536,Voruciclib,NCGC00388587-02,NCGC00389104-02,Chlorhexidine HCl,Epoxomicin,PF-03814735,AR-42(HDAC-42),"Romidepsin (FK228, depsipeptide)",Prexasertib,R-1530,NCGC00412395-01,NCGC00412536-01,NCGC00412552-01,NCGC00413871-01,NCGC00417201-01,NCGC00421178-01,NCGC00441011-01,NCGC00454902-01,NCGC00465444-01,Selonsertib,NCGC00479600-01,AZD-5597,NCGC00482483-01,BMS-791325 hydrochloride,Brigatinib,PKC-412,Glyparamide,Symadex,Paritaprevir,ELQ-300,NCGC00589069-05,(+)-SJ733,Ferroquine,Hydroquinine
DE001,-0.277445197,0.042148313,2.065350396,-0.062351966,-0.01213384,0.136201473,NA,-0.173873208,0.487155481,-0.000436521,0.104264854,0.12993642,7.470401969,-0.26172275,0.902721789,0.235966588,0.124643608,0.38337151,0.0509151,0.003245531,2.174620806,0.824662569,0.395194938,NA,0.003365184,-0.022767275,-0.011954667,2.758323574,-0.241457353,0.502097133,1.111823808,0.069150231,0.040687545,0.019977137,-0.190745827,-0.592475567,0.315086408,4.910502793,-0.158897265,1.170280917,0.838625537,0.961278863,2.77847572,12.48451519,0.048209078,-0.00120951,0.000663876,0.192643039,0.225571061,0.077231549,NA,0.007416569,0.001073176,-1.926562773,-0.003738157,-0.019461354,0.181950255,0.030390725,0.032117143,0.903217449,3.748622057,-0.0702445,0.654941578,0.042864667,0.03128156,1.43022734,2.719730667,0.240215235,2.527301804,-0.002692706,0.008185235,0.014358905,-0.088558167,-0.007574527,0.003508933,-0.584010875,NA,1.040807942,2.07060763,0.992542233,-0.094708497,7.640935146,-0.026836593,3.153511884,2.893502888,0.004940593,NA,0.523200804,0.414327294,NA,-0.01208451,-0.005512917,0.206608902,0.228965844,0.004355608,0.027528,0.098423646,1.294418161,-0.006322635,0.510062042,1.157995653,0.279831627,0.084585517,0.137999837,0.011439741,-0.982092039,-0.003907279,0.017844177,-1.809732706,-0.373669707,0.634020863,0.484994041,0.009466372,0.215918941,0.11278974,0.091507387,0.116647936,7.139275451,7.45E-05,-0.000448933,0.000204427,0.007388474,7.781625805,0.001689705,0.038086873,0.294495385,0.895704633,0.281639458,0.187277653,0.094480521,0.003745013,2.269933327,-0.040282419,1.0878228,0.012257013,0.119167431,0.532705688,0.532809227,-0.831513163,0.002117449,0.001593765,4.241842936,4.287221522,1.626876442,10.22522438,0.286351807,0.111229608,0.644572125,1.035207626,0.411595002,0.231895472,0.012825381,0.004196196,6.379949889,0.010429393,-0.010996392,1.361626527,NA,1.422496098,0.548032286,0.076418256,0.458114367,2.236018733,-0.04341266,0.011635314,0.165045713,0.179128122,1.964086629,1.83924766,0.153056549,0.003657116,4.035802365,0.007367769,0.022816437,11.08333217,0.149896042,3.55407332,0.812955639,6.992019495,4.506109611,0.539140527,1.52904542,1.738141622,NA,1.48126391,2.284155986,2.582816733,0.295256093,0.13202498,6.229027743,1.520974627,0.037641625,-2.091390938,0.264475401,0.690720373,-0.003574531,0.000632601,0.015479558,0.025623333,0.571500667
DE004,-0.187309125,0.460851576,-0.252971782,-0.081295479,-0.491373315,-0.223781548,-2.185204421,-0.075852861,-0.132366553,-0.000554164,-0.045356715,-0.435668889,-0.08962463,-0.088272352,-0.852944491,-0.083227386,-0.072009833,-0.075163065,-0.006615927,0.004548204,3.083500517,-0.434092848,0.7953376,0.504570889,-0.035737399,-0.044177642,-0.047549582,-0.15589217,-0.027586509,0.010828032,-0.380524491,-0.156247389,-0.27426753,-0.011369855,0.187777594,-0.075169535,-0.568791613,2.126885606,-0.628948845,0.519364167,-0.534402363,-0.125341125,1.935135389,-3.907773104,0.003882085,-0.000124509,-0.01421153,0.560086037,-0.207116565,-0.022145006,-1.452263792,-0.001167434,-6.83E-05,-2.441552307,-0.003994167,-0.033510259,-0.028390012,-0.068576075,0.001322042,0.000113815,-0.459823863,-1.163235648,0.007408389,-0.039928133,-0.051056782,-0.151481333,-0.767558836,0.051358591,-0.933429226,-0.006283976,-0.030438964,-0.010725794,-0.032870315,-1.123693648,-0.007195618,-2.001419333,-1.550590955,-0.211213807,-0.112280018,-0.769846269,-0.073143881,0.032429078,-0.045197724,-1.05443763,-0.593396433,0.00022123,0.287105056,-0.348913327,NA,-2.462659315,-0.044508036,-0.012507109,-0.02082356,-0.138753679,0.029150177,-0.000661881,0.565933036,-0.471485852,-0.001852386,-0.349339545,-0.112070261,-0.20181014,-1.889331667,-0.114310982,0.084579653,-0.379476061,-0.004778755,-0.001498279,-0.756030421,-0.083233685,-0.043164637,-0.11228323,0.006368537,-0.045184952,-0.076099642,0.013428857,0.00021987,-0.207236258,-0.000524224,-0.000154827,-0.001597006,-0.00460517,-3.512509156,-0.003855111,0.010425623,0.018441265,-0.423399012,-0.260239497,-0.09150292,0.009791073,-0.000245386,-0.130858939,-0.251432171,-0.400503133,-0.003767195,-0.045507596,-0.084502833,0.258121723,0.86826613,-0.000948621,0.0019318,0.018799907,4.063403519,-1.014470042,2.790637071,-0.072768368,-0.218812074,0.232342868,-1.28111075,-0.30048964,-0.063176389,-0.00049777,0.003749679,-1.285635315,0.051707058,4.597442125,-0.650677147,-0.232976607,0.226493722,-0.221153259,-0.00159073,-0.019600233,-0.261678417,0.568658426,-0.000589164,-0.08165113,-0.410235764,-0.594815519,-0.531490345,0.014357204,-0.003520788,1.291813566,0.020215093,-0.187283833,-0.436892006,0.258568296,-0.397127861,0.099759667,3.956784543,-3.79912679,-0.135156407,0.081056648,7.543534604,7.871726747,-1.179364088,2.926192547,-0.524986673,-0.255572255,-1.819655813,-0.919992238,-0.16461572,-0.154839861,-1.198442707,-0.066200481,-0.757538679,-0.010053787,-0.005111458,-0.007633468,0.018879667,0.573461333
DE009,-0.134630758,-0.179487591,-0.455152744,0.03694128,0.056507733,0.146391258,NA,-0.271768288,0.129543156,-0.005772735,0.059813758,-0.070438136,-0.111134889,0.073232947,-0.075630379,-0.006787244,-0.126346489,3.179481267,NA,-0.010459067,6.260604286,-1.224640439,-1.77260022,1.409419278,0.008474492,-0.083271982,-0.017904235,20.53742792,-0.40215728,0.278191867,-0.075539978,0.055642444,0.160379378,-0.072413721,-0.290597378,2.954723644,0.162431712,1.135981992,0.532945076,-0.108483467,-0.300265481,-0.681912093,1.377274038,-6.099601033,-0.025600106,0.014120189,0.000147821,0.332506444,-0.0149605,-0.049088992,-1.492513029,0.004099222,-0.004599765,4.45587359,-0.000954015,-0.027970841,0.019235578,0.223621689,-0.012073409,-0.484463023,-0.304925943,-0.554326477,0.548221089,-0.008543288,-0.028909061,0.193960778,-0.17311672,0.198442409,2.542337651,-0.170536697,0.041260909,0.034731111,-0.045562711,0.00837222,0.251732053,0.068142098,-0.893436333,0.056344756,0.21781257,-0.483778235,-0.103200956,-0.04278,-0.086791667,0.768400583,1.425637255,-0.027566636,-4.13831175,-0.499627538,-8.489902569,0.0197703,-0.010909911,0.14116803,0.147785,-0.141349447,-0.001032477,0.014794244,-0.683347515,1.276182315,-0.010769371,0.237514386,4.183402894,-0.117302379,-0.037942489,-0.1170165,0.051961513,-0.196298773,-0.009976489,0.025830556,-1.874182235,-0.327754455,0.018553956,0.527583394,0.000846178,-0.179979156,0.131437289,0.045895386,-0.038591044,3.817902756,-0.005612652,0.000352765,-0.005367189,0.002909197,-0.040480765,-0.004520756,0.038025933,0.413990396,-0.765593985,-0.439153714,0.399454845,0.121756242,-0.000927803,0.672970504,NA,-0.433256515,0.0016916,-0.040188089,2.918164326,0.751701734,3.593816047,-0.000606425,-0.017007333,NA,NA,2.169175462,-3.972602101,0.680338848,0.179257733,0.162312636,-1.519635978,0.72874386,0.277990154,-0.005994644,-0.000683652,11.91648124,0.003047178,-0.016702756,-1.017876523,NA,4.364410515,0.078939267,0.025056044,0.381760533,2.399573429,1.728498422,-0.000596933,0.077706578,-0.299034311,-0.087100592,-0.259600422,-0.121208644,-0.042132924,6.680312045,-0.005254705,0.192884485,8.068846028,0.202603015,3.9005095,1.688540533,8.130958943,-1.634812567,-0.49038672,1.086406279,NA,NA,-0.890585447,6.670824762,-0.851843569,0.176552432,0.395353917,NA,-1.636908447,-0.260015955,-1.626033023,0.134015068,-0.090011318,0.000868268,-0.004160343,-0.060346319,0.027038,0.391928
DE010,0.738249469,-0.082801353,-0.294491604,-0.021809299,0.130909827,-0.041887193,-0.543803971,-0.169302542,0.068782147,8.38E-05,0.040557187,0.09243542,0.382988136,0.112302917,0.710024456,-0.002764745,0.081054941,0.670226843,0.0515611,0.004450531,3.309320306,4.719244902,0.811999271,6.446572973,-0.01944115,0.014503281,-0.010984667,-0.120910092,0.584761647,0.152167467,0.966737808,-0.025951436,-0.003793122,0.017717137,0.25300484,-0.1473879,0.261338408,-0.752518207,0.828612735,0.710658917,0.153940871,-0.124206137,1.301324053,0.536847686,-0.007685255,0.071413157,-0.003996568,-0.223653294,-0.303454272,-0.018294118,-3.471928818,0.008055235,-0.000492824,8.671097894,0.001267843,0.016274313,-0.102368078,0.062458725,0.01653181,0.047127782,0.04673839,-0.6062435,-0.151021422,-0.015359333,0.00611456,-0.30644766,1.239461333,0.071699235,0.822210137,-0.021266706,0.049922569,0.021315905,-0.007822833,-0.00570686,0.0015966,-0.242864542,0.903887053,-0.031240058,1.452454464,1.636546233,-0.193108164,-0.450901854,0.281131407,1.132064551,-0.276961934,-0.022152073,2.305473467,0.114524804,5.375057961,2.164827143,-0.025564843,-0.002028583,0.247556569,0.082838844,0.002457052,-0.001742,-0.334992687,1.079047494,-0.005386968,0.146605708,3.945983653,0.282480293,0.625316517,-0.025616163,0.07170663,-0.107958373,0.000554388,0.047120844,-0.849239373,0.065330293,0.071830196,0.363628374,0.011891372,-0.095472059,0.086071073,0.016980053,0.042335936,2.335706784,-4.45E-05,0.000134067,-0.000398573,-0.001316415,1.983539805,-0.002243962,0.034624207,0.301067718,-0.015271033,0.145579458,0.41798932,0.061390187,-0.000727653,1.378197993,-0.229920419,0.164184133,-0.006803654,0.012952431,0.270319354,0.294289227,1.053280503,0.000103282,0.003289765,8.98641127,6.726047522,0.413889109,1.183792383,0.16887514,-0.125061725,-0.065803875,0.537960626,0.173884668,0.125502806,0.002023048,-0.026008804,0.549377889,0.00939606,0.010788275,0.48978586,-0.306659731,-0.373416902,-0.027545048,0.03136459,0.1158057,-0.462528267,0.013720006,0.004781647,0.005185713,-0.013800545,2.349313463,0.86223566,0.182531882,-0.002875551,1.916190365,0.018424769,-0.001014562,3.4695025,-0.019060292,1.926542653,1.785797973,0.739306662,2.570560711,0.009752193,0.61376442,4.324637288,4.45243405,-0.23399209,2.180354986,0.3220444,0.04299976,-0.005868353,7.907784743,1.001264961,-0.007993042,0.057318063,0.143431735,3.032625706,0.003425802,-0.000745233,0.019448558,0.025829,0.786522333
DE018,-0.333626758,-0.155030591,-0.464858244,-0.009043386,0.0213184,-0.204155742,NA,0.102277379,-0.163217178,-0.003772735,-0.055133242,-0.129401136,-0.056285889,0.19238228,-0.654534045,-0.059445911,-0.087792156,-0.0120604,NA,-0.002317733,6.260604286,-0.600842773,0.557738114,1.462182778,-0.017294508,0.002959352,-0.022622235,-1.94163608,1.16364472,-0.0368138,-0.651269644,0.234368778,-0.145357289,-0.023817721,-0.079871711,0.323261644,-0.062379621,-2.025419674,-0.272175591,-0.516316467,-0.134682481,0.454861407,-0.688735295,0.328570301,0.000398227,0.018142856,-0.005813401,0.010318111,-0.057167833,-0.010737326,-1.004201863,-0.003435444,-0.004276765,1.115742256,0.010272318,0.051276492,0.280524911,-0.021081644,0.015302924,0.558455644,0.43121839,-0.494085477,-0.118665578,-0.036920955,0.049058828,-1.021310889,-0.245716386,0.196233076,-1.395335016,-0.012009697,0.053554576,-0.008159556,0.071222622,0.011055553,-0.033601614,0.352656098,0.740649333,-0.059697911,1.514692736,-0.038255568,-0.015831956,0.160004333,0.037548667,-0.46299075,-0.001347078,-0.016230636,3.410384583,-0.099153538,-4.742758902,-1.1030302,-0.020391578,0.008327697,0.282551,-0.108496447,-0.001718379,-0.009876422,1.950440818,-0.238576129,-0.001577371,-0.369217947,-1.497433773,0.099520288,-1.246033822,-0.286531833,-0.054916153,0.061280227,0.015855511,-0.002717111,2.570242765,-0.007607455,-0.062137044,-0.125957939,0.006047511,-0.234187489,0.028266956,-0.00561928,0.117341289,-0.043540244,-0.005064874,0.000593765,0.010801477,-0.006175803,2.261751735,0.000526911,-0.0113644,-0.012828937,0.157360348,0.214257952,-0.740704488,0.012192242,-0.002713136,-0.11459633,NA,-0.377751182,0.002559933,-0.060332756,-0.266533674,-0.134645099,-0.634880953,0.001242408,-0.020748333,-0.61856186,3.201328896,-1.354476871,6.549524566,0.124019182,-0.0845926,0.118723969,-0.693480644,-0.230957307,-0.014991513,0.002470023,0.002295682,5.51843424,-0.000893822,-0.187523422,-1.230804856,1.938958188,-1.144138485,-0.0452844,-0.037066289,-0.152437467,0.592624095,0.197444422,-0.005998267,-0.036900756,-0.243327978,1.538970575,-0.915837756,-0.009731978,-0.017305924,-2.300660955,-0.017043371,-0.049220515,-8.700534306,-0.080043318,-1.817959167,-0.2226068,-1.754788724,-1.838223101,0.112864947,0.984701279,NA,-3.440385739,-0.85277678,1.248909095,-0.385050902,-0.232187568,1.53808525,6.746254889,-0.62435978,-0.206619288,1.486091644,-0.048249932,-0.154981318,0.001458268,0.002024491,0.014086125,0.053838667,0.795693
DE027,0.03651738,0.34265982,-2.763445569,-0.038464843,-0.060746467,-0.112834843,4.022547632,-0.066956733,0.072179804,5.66E-05,0.039848609,-0.313674295,0.006284367,-0.031122824,0.578135686,-0.056061872,-0.050863647,-0.268937936,-0.1105546,-0.002796588,NA,0.798684931,0.286774686,-1.729392043,-0.023357213,0.005318639,-0.009870627,-0.105962646,1.372799471,-0.005319196,-0.050577176,-0.00693834,-0.197471333,0.00964514,-0.013755263,0.146730481,0.039284907,2.757216216,-0.19538292,-0.309894902,0.038408887,-0.1037733,2.906789513,4.512016941,0.008498613,0.01060522,0.007258065,0.155657321,-0.078521078,-0.028962487,-0.817934233,0.000402167,1.78E-05,-0.460177216,-0.00285968,-0.037011137,0.033381931,0.002904179,0.005378753,-0.208305391,-0.048551313,-0.322534392,0.091700549,0.004906865,0.016028298,0.733657216,1.139944451,0.013947353,-1.1645452,-0.055125353,-0.00473746,0.002830255,-0.007752053,-0.447139187,-0.00925468,0.502173431,8.349784674,0.058870627,0.172145078,0.052933,0.104527216,0.052374941,0.018697074,-0.270490373,-0.333733222,0.009166058,-4.027781083,-0.145723216,-0.278234106,-1.116199006,-0.009054109,-0.002267686,0.077374545,0.026915667,0.017259197,-0.007688077,0.522570365,-0.131053343,0.002711569,0.095779633,0.258684727,-0.132636667,-0.472951192,-0.161546393,0.0033896,0.07990522,-0.003613706,0.003495429,0.157524135,-0.021681179,-0.111130699,0.117162346,-0.001197255,-0.217550059,-0.070605553,0.006641707,0.023418859,-0.217062769,0.000385372,0.000258705,-0.000947073,0.001660301,-3.419132233,0.001625273,-0.000745192,-0.002433563,-0.59530366,0.092209627,-0.148147087,0.01013902,-0.000361413,0.147548382,-0.112546129,-0.549753627,0.003463294,-0.092042391,0.061370846,0.094337804,-0.833781547,-0.000102281,-0.000877804,2.679873196,-2.722803319,0.182589647,1.602210569,-0.029742961,-0.099596608,-0.135430513,0.903040346,-0.117867191,0.01947644,0.001226529,0.008080583,3.185798857,0.021111451,0.138900593,-0.941196167,-2.755265591,0.510808706,0.056613275,0.006831588,0.165193051,-0.090104737,0.244450244,-0.00022188,0.067648692,0.152308882,0.09631448,-0.956474902,-0.036544506,0.008100627,-0.176178093,-0.00293434,-0.137804218,-1.844405371,-0.467214039,0.003693667,0.170788333,0.697159521,-0.851207025,-0.005600891,-0.036286417,-0.584291581,-3.609143162,1.820081529,-0.584325863,5.169941891,-0.2311533,1.971072064,-2.513973963,-0.212208433,-0.00808484,3.632619133,0.157970487,0.235287333,-0.124237361,-0.00045176,0.009849743,0.021613667,0.643483667
DE032,0.142590875,0.483623242,-0.764173782,-0.057815812,-0.063687315,-0.053596214,-1.483320421,0.002323139,-0.181224887,-0.00117983,0.041171285,-0.253764556,-0.117270963,-0.113390352,-0.055201824,0.080142947,0.119732167,-0.020721065,-0.057294927,0.005035537,-1.071743149,-0.166653515,0.9199196,-0.317510111,-0.003353065,-0.007188309,0.082571752,-0.250326503,0.346508824,0.104192699,-0.226994824,-0.040825722,-0.254575863,0.000804145,1.088755594,-0.348859868,-0.03572328,2.777095273,-0.385323179,-0.166427167,0.57592497,0.172053208,0.215571722,-1.786985771,0.005959752,0.005266824,-0.004640086,0.294992704,-0.019533565,0.001333994,-0.272709125,0.003906233,-0.000202679,4.08983836,-0.0076355,-0.038071926,-0.052743679,-0.029148409,0.001833709,0.544250148,-0.264884196,-0.373821315,0.062445389,0.014789533,0.030200551,0.329698667,1.26814283,0.057860591,0.31468044,-0.01228431,-0.028314297,0.010488206,-0.028429648,-1.637602314,0.005074048,-1.501732333,-1.544018955,-0.080756474,0.811847982,-0.466443269,-0.050879881,0.000704412,-0.020128058,0.36393537,-0.306238545,0.042393564,-3.290405611,0.090301339,NA,0.285433352,-0.001360036,-0.010700109,0.008155107,0.105983321,0.014179065,0.009117453,0.554173703,0.878129148,0.002578614,0.082603788,-0.740716594,0.10680286,-0.610322333,-0.034951982,0.006096653,-0.200698394,-0.006078755,-0.005457945,-0.645400421,0.062696982,0.037494696,0.105639436,0.003249537,0.521344048,0.013751024,0.023038857,0.013080537,0.206417742,-0.000190335,0.00010284,-0.001327006,-0.005890614,-0.17723099,-0.006071444,0.000904956,0.115662377,1.126853655,-0.03358583,-0.46370592,0.013209739,0.000169281,0.402183728,0.107048496,0.545164867,-0.002958195,0.110802737,0.1648935,0.129162723,0.43419013,0.000719212,0.005563467,-0.107901759,0.882650019,1.086228958,0.271604737,0.119677965,0.001753259,-0.048541465,-0.643649083,-0.064714307,0.130963611,0.000243897,0.004251345,0.260967352,0.020703058,0.493195792,0.722831519,-0.843741607,0.563695389,0.008925741,0.028412604,-0.033267566,0.178263583,0.103898093,0.000974503,0.018062537,-0.16910443,0.765344815,0.716597988,-0.11067113,-0.000839121,1.366738566,0.011095093,0.125926167,0.955027661,1.10678663,2.106944139,0.244773667,-1.405277457,-2.516852124,0.048101259,-0.619353352,1.126161604,3.307539747,-0.527739088,1.316591881,1.360798661,-0.123602921,6.164212854,-0.394668571,0.462980946,-0.014251861,2.192156293,-0.031485148,0.142255321,-0.009951204,-0.002820458,-0.003901468,0.014174,0.807137667
DE034,-0.225908758,0.725586409,-0.289096078,-0.04366972,-0.2188266,-0.339614742,10.40275725,0.019148712,0.434333489,-0.005379735,0.108420091,0.020649864,0.124203111,-0.259870053,-0.233014712,0.148127422,0.139932511,1.460636933,-1.112539905,0.014058933,NA,1.234881894,0.63683178,7.080746778,0.023524826,-0.048333426,-0.014174568,-0.34296308,-0.673516614,0.057871533,0.534968356,0.087726111,0.357484711,-0.011973721,0.042353956,-0.510073356,-0.036820288,3.885466659,-0.145943924,0.1601432,0.309857186,1.367305574,0.851354705,2.306690634,-0.002333439,0.026025523,-0.004682624,0.216848444,0.0989335,0.033248674,6.415865971,-0.001965778,-0.004651432,5.971542923,-0.002226348,0.020344826,-0.137374422,-0.027218644,0.000705924,-0.083217023,1.017043057,1.011121189,0.726890422,-0.005600955,-0.016491616,-0.107734556,1.85177728,-0.008954591,1.353503984,-0.140265364,0.008595576,0.010187778,0.042609622,-0.009120447,-0.026893614,-0.018356235,0.386294667,-0.065863578,0.366032403,0.694090098,0.083444378,0.003173667,0.584458667,1.120970583,-0.282025745,-0.006418636,NA,0.485867129,8.752990431,1.1464658,0.044224089,-0.012209636,0.268117,0.251400886,0.003948954,0.013097578,-0.424247515,1.633341134,-0.008925038,-0.254624947,4.508426561,0.094433955,-0.356673156,-0.100312167,0.096805291,0.009600894,-0.002828156,0.005538556,-0.618999568,-0.178199788,0.184042289,0.197138394,0.013793511,0.510579511,0.024948289,0.00668072,-0.054251711,1.592723089,-0.004996985,0.000544765,-0.005462856,0.002161975,4.086690402,0.004841244,0.028791933,0.136003063,2.578380015,-0.206595048,6.102938845,0.050323576,-0.004840136,0.818512337,NA,0.861654485,0.004237933,0.154505911,0.072347326,0.201952734,1.88827988,-0.001489758,-0.020455,7.87820014,7.094558563,2.905978129,11.57880223,-0.064138818,-0.237291267,1.794941636,-3.112889311,0.505618527,0.135924487,0.005122356,6.80E-05,NA,-0.030826822,-0.176452422,1.733222811,NA,0.792406182,-0.344485733,0.052848711,0.119995533,-0.246107238,-0.059302911,0.005682067,-0.032528422,0.152004689,0.686955742,2.014396244,0.065154689,-0.015473258,2.000394712,0.022818629,-0.018460848,6.933330361,0.982378015,2.5751535,0.7970902,0.65844561,-0.772343767,-0.014634053,-3.626925388,5.460392556,5.344083261,0.91007822,4.168757595,0.303335764,-0.003356902,0.163389917,NA,0.92682022,0.085843379,0.717184644,0.218232402,0.314779682,-0.018514107,-0.005129509,0.180146014,0.067385,0.490804333
DE039,0.11976838,0.33105882,-0.797366569,0.03305549,0.111377533,0.078570157,NA,-0.027367067,0.309706804,0.002081622,0.056529276,0.007200038,0.076215367,0.380519176,0.628088686,-0.030100538,-0.01515598,-0.006283603,-0.1083041,0.003628412,NA,0.340460597,-0.03146098,-2.615490043,0.019442787,0.00313775,0.021496039,0.82557502,0.508001804,-0.010797529,-0.07035351,0.064523327,-0.236139333,-0.006434527,0.038718071,0.414621147,0.127251573,2.813529882,-0.03954892,-0.556595235,1.55527922,0.161271033,0.273140513,9.432543608,0.00588528,0.026141553,0.003980732,0.197763654,0.065677922,-0.01933682,-0.369109567,0.002780167,0.000620433,0.265716118,0.021433987,0.103389863,0.078068264,0.008576513,0.004524753,-0.037447724,0.240963353,0.585665941,0.308300549,0.003442532,0.021797742,2.417734549,1.602986451,0.063528686,0.892344467,0.003624314,0.044824207,0.007242255,0.033609613,1.200849813,-0.004933013,0.423689098,-5.580663326,0.088831294,0.870692412,0.161992,0.143056549,0.033412275,0.035123407,1.208884961,0.554779778,-0.007236609,-1.833567417,0.057624784,-0.706211772,0.403302994,0.011103558,-0.002089686,0.126130545,-0.074458667,0.00046153,0.011320256,-0.062439301,-0.042339788,0.004541235,0.394390967,0.236539727,0.056242,0.014036474,0.135810607,-0.018848289,0.400686553,0.016963627,0.002619763,0.267599135,0.038222154,0.189154301,0.050497013,0.002610412,-0.076861392,-0.039803887,-0.00209496,-0.024251141,0.078595564,0.000263817,9.24E-05,9.26E-06,0.00243619,5.130047433,0.004067607,0.010467808,-0.030393675,-0.45453966,0.055125294,0.10581758,0.01958202,0.000334253,0.151345216,-0.042263629,-0.417283961,0.001492961,-0.036229058,0.000960846,-0.042957363,-0.583740547,4.21E-05,0.002267529,2.695429529,0.756491014,0.243599313,-0.076538098,0.017373373,0.185548392,0.374331487,0.359746346,-0.087548525,0.01130094,0.001080529,0.000967583,-1.69305631,0.013376784,0.069809593,-0.868984833,-2.740967258,0.456325039,0.114630275,0.008220255,0.090597385,0.174805596,0.437349244,-0.00063788,0.016036359,0.091262216,0.019638147,0.323318098,-0.027837173,0.008117294,-0.353377093,-0.00231334,0.099119782,-1.605646371,0.532953961,-0.102253667,0.048167667,-0.072077979,0.107339308,-0.197320558,0.185331583,-1.754031581,-1.157976495,-0.806169471,0.532944471,-0.572768109,0.286068033,-0.21409527,-1.639075463,0.252323567,-0.040882507,2.950674133,0.081947821,0.600996333,-0.099676361,0.00514374,0.013306855,0.021179667,0.647087
